,X_Loc,Y_Loc,NLCD,Code,X_Centroid,Y_Centroid
4237,745263,4307846,DF,41,745278,4307861
4238,745263,4307876,DF,41,745278,4307891
4239,745263,4307906,DF,41,745278,4307921
4240,745263,4307936,NA,-9999,745278,4307951
4253,745263,4308326,NA,-9999,745278,4308341
4254,745263,4308356,DF,41,745278,4308371
4255,745263,4308386,DF,41,745278,4308401
4256,745263,4308416,DF,41,745278,4308431
4257,745263,4308446,SS,52,745278,4308461
4258,745263,4308476,SS,52,745278,4308491
4259,745263,4308506,SS,52,745278,4308521
4260,745263,4308536,SS,52,745278,4308551
4261,745263,4308566,SS,52,745278,4308581
4262,745263,4308596,DF,41,745278,4308611
4263,745263,4308626,DF,41,745278,4308641
4264,745263,4308656,SS,52,745278,4308671
4265,745263,4308686,NA,-9999,745278,4308701
4281,745263,4309166,NA,-9999,745278,4309181
4282,745263,4309196,DF,41,745278,4309211
4283,745263,4309226,DF,41,745278,4309241
4284,745263,4309256,DF,41,745278,4309271
4285,745263,4309286,DF,41,745278,4309301
4286,745263,4309316,DF,41,745278,4309331
4287,745263,4309346,DF,41,745278,4309361
4288,745263,4309376,DF,41,745278,4309391
4289,745263,4309406,DF,41,745278,4309421
4290,745263,4309436,DF,41,745278,4309451
4291,745263,4309466,DF,41,745278,4309481
4292,745263,4309496,DF,41,745278,4309511
4293,745263,4309526,NA,-9999,745278,4309541
4372,745293,4307276,DF,41,745308,4307291
4373,745293,4307306,DF,41,745308,4307321
4374,745293,4307336,DF,41,745308,4307351
4375,745293,4307366,DF,41,745308,4307381
4376,745293,4307396,DF,41,745308,4307411
4377,745293,4307426,DF,41,745308,4307441
4378,745293,4307456,DF,41,745308,4307471
4379,745293,4307486,DF,41,745308,4307501
4380,745293,4307516,DF,41,745308,4307531
4381,745293,4307546,DF,41,745308,4307561
4382,745293,4307576,DF,41,745308,4307591
4383,745293,4307606,DF,41,745308,4307621
4384,745293,4307636,DF,41,745308,4307651
4385,745293,4307666,DF,41,745308,4307681
4386,745293,4307696,DF,41,745308,4307711
4387,745293,4307726,DF,41,745308,4307741
4388,745293,4307756,DF,41,745308,4307771
4389,745293,4307786,DF,41,745308,4307801
4390,745293,4307816,DF,41,745308,4307831
4391,745293,4307846,DF,41,745308,4307861
4392,745293,4307876,DF,41,745308,4307891
4393,745293,4307906,DF,41,745308,4307921
4394,745293,4307936,DF,41,745308,4307951
4395,745293,4307966,DF,41,745308,4307981
4406,745293,4308296,DF,41,745308,4308311
4407,745293,4308326,DLI,22,745308,4308341
4408,745293,4308356,DF,41,745308,4308371
4409,745293,4308386,DF,41,745308,4308401
4410,745293,4308416,DF,41,745308,4308431
4411,745293,4308446,SS,52,745308,4308461
4412,745293,4308476,SS,52,745308,4308491
4413,745293,4308506,SS,52,745308,4308521
4414,745293,4308536,SS,52,745308,4308551
4415,745293,4308566,DF,41,745308,4308581
4416,745293,4308596,DF,41,745308,4308611
4417,745293,4308626,DF,41,745308,4308641
4418,745293,4308656,SS,52,745308,4308671
4419,745293,4308686,PH,81,745308,4308701
4435,745293,4309166,DF,41,745308,4309181
4436,745293,4309196,DF,41,745308,4309211
4437,745293,4309226,DF,41,745308,4309241
4438,745293,4309256,DF,41,745308,4309271
4439,745293,4309286,DF,41,745308,4309301
4440,745293,4309316,DF,41,745308,4309331
4441,745293,4309346,DF,41,745308,4309361
4442,745293,4309376,DF,41,745308,4309391
4443,745293,4309406,DF,41,745308,4309421
4444,745293,4309436,DF,41,745308,4309451
4445,745293,4309466,DF,41,745308,4309481
4446,745293,4309496,DF,41,745308,4309511
4526,745323,4307276,DF,41,745338,4307291
4527,745323,4307306,DF,41,745338,4307321
4528,745323,4307336,DF,41,745338,4307351
4529,745323,4307366,DF,41,745338,4307381
4530,745323,4307396,DF,41,745338,4307411
4531,745323,4307426,DF,41,745338,4307441
4532,745323,4307456,DF,41,745338,4307471
4533,745323,4307486,DF,41,745338,4307501
4534,745323,4307516,DF,41,745338,4307531
4535,745323,4307546,DF,41,745338,4307561
4536,745323,4307576,DF,41,745338,4307591
4537,745323,4307606,DF,41,745338,4307621
4538,745323,4307636,DF,41,745338,4307651
4539,745323,4307666,PH,81,745338,4307681
4540,745323,4307696,PH,81,745338,4307711
4541,745323,4307726,PH,81,745338,4307741
4542,745323,4307756,DF,41,745338,4307771
4543,745323,4307786,DF,41,745338,4307801
4544,745323,4307816,DF,41,745338,4307831
4545,745323,4307846,DF,41,745338,4307861
4546,745323,4307876,DF,41,745338,4307891
4547,745323,4307906,DF,41,745338,4307921
4548,745323,4307936,DF,41,745338,4307951
4549,745323,4307966,SS,52,745338,4307981
4550,745323,4307996,NA,-9999,745338,4308011
4559,745323,4308266,NA,-9999,745338,4308281
4560,745323,4308296,DLI,22,745338,4308311
4561,745323,4308326,DF,41,745338,4308341
4562,745323,4308356,DF,41,745338,4308371
4563,745323,4308386,DF,41,745338,4308401
4564,745323,4308416,SS,52,745338,4308431
4565,745323,4308446,SS,52,745338,4308461
4566,745323,4308476,SS,52,745338,4308491
4567,745323,4308506,SS,52,745338,4308521
4568,745323,4308536,SS,52,745338,4308551
4569,745323,4308566,SS,52,745338,4308581
4570,745323,4308596,DF,41,745338,4308611
4571,745323,4308626,DF,41,745338,4308641
4572,745323,4308656,SS,52,745338,4308671
4573,745323,4308686,SS,52,745338,4308701
4588,745323,4309136,NA,-9999,745338,4309151
4589,745323,4309166,DF,41,745338,4309181
4590,745323,4309196,DF,41,745338,4309211
4591,745323,4309226,DF,41,745338,4309241
4592,745323,4309256,DF,41,745338,4309271
4593,745323,4309286,DF,41,745338,4309301
4594,745323,4309316,DF,41,745338,4309331
4595,745323,4309346,DF,41,745338,4309361
4596,745323,4309376,DF,41,745338,4309391
4597,745323,4309406,DF,41,745338,4309421
4598,745323,4309436,DF,41,745338,4309451
4599,745323,4309466,DF,41,745338,4309481
4679,745353,4307246,NA,-9999,745368,4307261
4680,745353,4307276,DF,41,745368,4307291
4681,745353,4307306,DF,41,745368,4307321
4682,745353,4307336,SS,52,745368,4307351
4683,745353,4307366,SS,52,745368,4307381
4684,745353,4307396,SS,52,745368,4307411
4685,745353,4307426,SS,52,745368,4307441
4686,745353,4307456,DF,41,745368,4307471
4687,745353,4307486,DF,41,745368,4307501
4688,745353,4307516,DF,41,745368,4307531
4689,745353,4307546,DF,41,745368,4307561
4690,745353,4307576,DF,41,745368,4307591
4691,745353,4307606,DF,41,745368,4307621
4692,745353,4307636,DF,41,745368,4307651
4693,745353,4307666,PH,81,745368,4307681
4694,745353,4307696,PH,81,745368,4307711
4695,745353,4307726,PH,81,745368,4307741
4696,745353,4307756,PH,81,745368,4307771
4697,745353,4307786,DF,41,745368,4307801
4698,745353,4307816,PH,81,745368,4307831
4699,745353,4307846,PH,81,745368,4307861
4700,745353,4307876,PH,81,745368,4307891
4701,745353,4307906,PH,81,745368,4307921
4702,745353,4307936,PH,81,745368,4307951
4703,745353,4307966,PH,81,745368,4307981
4704,745353,4307996,SS,52,745368,4308011
4705,745353,4308026,NA,-9999,745368,4308041
4712,745353,4308236,NA,-9999,745368,4308251
4713,745353,4308266,DMI,23,745368,4308281
4714,745353,4308296,DF,41,745368,4308311
4715,745353,4308326,DF,41,745368,4308341
4716,745353,4308356,DF,41,745368,4308371
4717,745353,4308386,DF,41,745368,4308401
4718,745353,4308416,SS,52,745368,4308431
4719,745353,4308446,SS,52,745368,4308461
4720,745353,4308476,SS,52,745368,4308491
4721,745353,4308506,PH,81,745368,4308521
4722,745353,4308536,PH,81,745368,4308551
4723,745353,4308566,SS,52,745368,4308581
4724,745353,4308596,DF,41,745368,4308611
4725,745353,4308626,DF,41,745368,4308641
4726,745353,4308656,SS,52,745368,4308671
4727,745353,4308686,SS,52,745368,4308701
4742,745353,4309136,MF,43,745368,4309151
4743,745353,4309166,DF,41,745368,4309181
4744,745353,4309196,DF,41,745368,4309211
4745,745353,4309226,DF,41,745368,4309241
4746,745353,4309256,DF,41,745368,4309271
4747,745353,4309286,DF,41,745368,4309301
4748,745353,4309316,DF,41,745368,4309331
4749,745353,4309346,DF,41,745368,4309361
4750,745353,4309376,DF,41,745368,4309391
4751,745353,4309406,DF,41,745368,4309421
4752,745353,4309436,DF,41,745368,4309451
4753,745353,4309466,NA,-9999,745368,4309481
4833,745383,4307246,DF,41,745398,4307261
4834,745383,4307276,DF,41,745398,4307291
4835,745383,4307306,DF,41,745398,4307321
4836,745383,4307336,DF,41,745398,4307351
4837,745383,4307366,DF,41,745398,4307381
4838,745383,4307396,DF,41,745398,4307411
4839,745383,4307426,DF,41,745398,4307441
4840,745383,4307456,DF,41,745398,4307471
4841,745383,4307486,DF,41,745398,4307501
4842,745383,4307516,DF,41,745398,4307531
4843,745383,4307546,DF,41,745398,4307561
4844,745383,4307576,DF,41,745398,4307591
4845,745383,4307606,DF,41,745398,4307621
4846,745383,4307636,PH,81,745398,4307651
4847,745383,4307666,PH,81,745398,4307681
4848,745383,4307696,PH,81,745398,4307711
4849,745383,4307726,PH,81,745398,4307741
4850,745383,4307756,PH,81,745398,4307771
4851,745383,4307786,PH,81,745398,4307801
4852,745383,4307816,PH,81,745398,4307831
4853,745383,4307846,PH,81,745398,4307861
4854,745383,4307876,PH,81,745398,4307891
4855,745383,4307906,PH,81,745398,4307921
4856,745383,4307936,PH,81,745398,4307951
4857,745383,4307966,PH,81,745398,4307981
4858,745383,4307996,PH,81,745398,4308011
4859,745383,4308026,PH,81,745398,4308041
4860,745383,4308056,NA,-9999,745398,4308071
4865,745383,4308206,NA,-9999,745398,4308221
4866,745383,4308236,DLI,22,745398,4308251
4867,745383,4308266,DLI,22,745398,4308281
4868,745383,4308296,DF,41,745398,4308311
4869,745383,4308326,DF,41,745398,4308341
4870,745383,4308356,DF,41,745398,4308371
4871,745383,4308386,DF,41,745398,4308401
4872,745383,4308416,SS,52,745398,4308431
4873,745383,4308446,SS,52,745398,4308461
4874,745383,4308476,PH,81,745398,4308491
4875,745383,4308506,PH,81,745398,4308521
4876,745383,4308536,PH,81,745398,4308551
4877,745383,4308566,PH,81,745398,4308581
4878,745383,4308596,PH,81,745398,4308611
4879,745383,4308626,PH,81,745398,4308641
4880,745383,4308656,SS,52,745398,4308671
4881,745383,4308686,SS,52,745398,4308701
4895,745383,4309106,NA,-9999,745398,4309121
4896,745383,4309136,DF,41,745398,4309151
4897,745383,4309166,DF,41,745398,4309181
4898,745383,4309196,DF,41,745398,4309211
4899,745383,4309226,DF,41,745398,4309241
4900,745383,4309256,DF,41,745398,4309271
4901,745383,4309286,DF,41,745398,4309301
4902,745383,4309316,DF,41,745398,4309331
4903,745383,4309346,DF,41,745398,4309361
4904,745383,4309376,DF,41,745398,4309391
4905,745383,4309406,DF,41,745398,4309421
4906,745383,4309436,DF,41,745398,4309451
4907,745383,4309466,NA,-9999,745398,4309481
4982,745413,4307096,NA,-9999,745428,4307111
4983,745413,4307126,NA,-9999,745428,4307141
4984,745413,4307156,DF,41,745428,4307171
4985,745413,4307186,DF,41,745428,4307201
4986,745413,4307216,DF,41,745428,4307231
4987,745413,4307246,DF,41,745428,4307261
4988,745413,4307276,DF,41,745428,4307291
4989,745413,4307306,DF,41,745428,4307321
4990,745413,4307336,DF,41,745428,4307351
4991,745413,4307366,PH,81,745428,4307381
4992,745413,4307396,PH,81,745428,4307411
4993,745413,4307426,PH,81,745428,4307441
4994,745413,4307456,SS,52,745428,4307471
4995,745413,4307486,PH,81,745428,4307501
4996,745413,4307516,PH,81,745428,4307531
4997,745413,4307546,SS,52,745428,4307561
4998,745413,4307576,SS,52,745428,4307591
4999,745413,4307606,DF,41,745428,4307621
5000,745413,4307636,PH,81,745428,4307651
5001,745413,4307666,PH,81,745428,4307681
5002,745413,4307696,PH,81,745428,4307711
5003,745413,4307726,PH,81,745428,4307741
5004,745413,4307756,PH,81,745428,4307771
5005,745413,4307786,PH,81,745428,4307801
5006,745413,4307816,PH,81,745428,4307831
5007,745413,4307846,PH,81,745428,4307861
5008,745413,4307876,PH,81,745428,4307891
5009,745413,4307906,PH,81,745428,4307921
5010,745413,4307936,PH,81,745428,4307951
5011,745413,4307966,PH,81,745428,4307981
5012,745413,4307996,PH,81,745428,4308011
5013,745413,4308026,PH,81,745428,4308041
5014,745413,4308056,PH,81,745428,4308071
5015,745413,4308086,NA,-9999,745428,4308101
5016,745413,4308116,NA,-9999,745428,4308131
5017,745413,4308146,DF,41,745428,4308161
5018,745413,4308176,PH,81,745428,4308191
5019,745413,4308206,OW,11,745428,4308221
5020,745413,4308236,DLI,22,745428,4308251
5021,745413,4308266,DF,41,745428,4308281
5022,745413,4308296,DF,41,745428,4308311
5023,745413,4308326,DF,41,745428,4308341
5024,745413,4308356,DF,41,745428,4308371
5025,745413,4308386,DF,41,745428,4308401
5026,745413,4308416,DF,41,745428,4308431
5027,745413,4308446,SS,52,745428,4308461
5028,745413,4308476,PH,81,745428,4308491
5029,745413,4308506,SS,52,745428,4308521
5030,745413,4308536,SS,52,745428,4308551
5031,745413,4308566,PH,81,745428,4308581
5032,745413,4308596,PH,81,745428,4308611
5033,745413,4308626,DF,41,745428,4308641
5034,745413,4308656,SS,52,745428,4308671
5035,745413,4308686,SS,52,745428,4308701
5049,745413,4309106,NA,-9999,745428,4309121
5050,745413,4309136,DF,41,745428,4309151
5051,745413,4309166,DF,41,745428,4309181
5052,745413,4309196,DF,41,745428,4309211
5053,745413,4309226,DF,41,745428,4309241
5054,745413,4309256,DF,41,745428,4309271
5055,745413,4309286,DF,41,745428,4309301
5056,745413,4309316,DF,41,745428,4309331
5057,745413,4309346,DF,41,745428,4309361
5058,745413,4309376,DF,41,745428,4309391
5059,745413,4309406,DF,41,745428,4309421
5060,745413,4309436,DF,41,745428,4309451
5061,745413,4309466,NA,-9999,745428,4309481
5131,745443,4306946,NA,-9999,745458,4306961
5132,745443,4306976,NA,-9999,745458,4306991
5133,745443,4307006,PH,81,745458,4307021
5134,745443,4307036,DF,41,745458,4307051
5135,745443,4307066,DF,41,745458,4307081
5136,745443,4307096,DF,41,745458,4307111
5137,745443,4307126,DF,41,745458,4307141
5138,745443,4307156,DF,41,745458,4307171
5139,745443,4307186,DF,41,745458,4307201
5140,745443,4307216,PH,81,745458,4307231
5141,745443,4307246,PH,81,745458,4307261
5142,745443,4307276,PH,81,745458,4307291
5143,745443,4307306,PH,81,745458,4307321
5144,745443,4307336,PH,81,745458,4307351
5145,745443,4307366,PH,81,745458,4307381
5146,745443,4307396,PH,81,745458,4307411
5147,745443,4307426,PH,81,745458,4307441
5148,745443,4307456,PH,81,745458,4307471
5149,745443,4307486,SS,52,745458,4307501
5150,745443,4307516,SS,52,745458,4307531
5151,745443,4307546,SS,52,745458,4307561
5152,745443,4307576,SS,52,745458,4307591
5153,745443,4307606,PH,81,745458,4307621
5154,745443,4307636,DF,41,745458,4307651
5155,745443,4307666,DF,41,745458,4307681
5156,745443,4307696,PH,81,745458,4307711
5157,745443,4307726,PH,81,745458,4307741
5158,745443,4307756,PH,81,745458,4307771
5159,745443,4307786,PH,81,745458,4307801
5160,745443,4307816,PH,81,745458,4307831
5161,745443,4307846,PH,81,745458,4307861
5162,745443,4307876,PH,81,745458,4307891
5163,745443,4307906,PH,81,745458,4307921
5164,745443,4307936,PH,81,745458,4307951
5165,745443,4307966,PH,81,745458,4307981
5166,745443,4307996,PH,81,745458,4308011
5167,745443,4308026,PH,81,745458,4308041
5168,745443,4308056,DF,41,745458,4308071
5169,745443,4308086,DF,41,745458,4308101
5170,745443,4308116,DF,41,745458,4308131
5171,745443,4308146,DF,41,745458,4308161
5172,745443,4308176,PH,81,745458,4308191
5173,745443,4308206,DMI,23,745458,4308221
5174,745443,4308236,DF,41,745458,4308251
5175,745443,4308266,DF,41,745458,4308281
5176,745443,4308296,DF,41,745458,4308311
5177,745443,4308326,DF,41,745458,4308341
5178,745443,4308356,DF,41,745458,4308371
5179,745443,4308386,DF,41,745458,4308401
5180,745443,4308416,DF,41,745458,4308431
5181,745443,4308446,DF,41,745458,4308461
5182,745443,4308476,PH,81,745458,4308491
5183,745443,4308506,PH,81,745458,4308521
5184,745443,4308536,PH,81,745458,4308551
5185,745443,4308566,PH,81,745458,4308581
5186,745443,4308596,DF,41,745458,4308611
5187,745443,4308626,DF,41,745458,4308641
5188,745443,4308656,DF,41,745458,4308671
5189,745443,4308686,SS,52,745458,4308701
5190,745443,4308716,NA,-9999,745458,4308731
5202,745443,4309076,NA,-9999,745458,4309091
5203,745443,4309106,DF,41,745458,4309121
5204,745443,4309136,DF,41,745458,4309151
5205,745443,4309166,DF,41,745458,4309181
5206,745443,4309196,DF,41,745458,4309211
5207,745443,4309226,DF,41,745458,4309241
5208,745443,4309256,DF,41,745458,4309271
5209,745443,4309286,DF,41,745458,4309301
5210,745443,4309316,DF,41,745458,4309331
5211,745443,4309346,DF,41,745458,4309361
5212,745443,4309376,DF,41,745458,4309391
5213,745443,4309406,DF,41,745458,4309421
5214,745443,4309436,DF,41,745458,4309451
5215,745443,4309466,NA,-9999,745458,4309481
5276,745473,4306676,NA,-9999,745488,4306691
5277,745473,4306706,NA,-9999,745488,4306721
5278,745473,4306736,NA,-9999,745488,4306751
5279,745473,4306766,NA,-9999,745488,4306781
5280,745473,4306796,NA,-9999,745488,4306811
5281,745473,4306826,PH,81,745488,4306841
5282,745473,4306856,PH,81,745488,4306871
5283,745473,4306886,PH,81,745488,4306901
5284,745473,4306916,PH,81,745488,4306931
5285,745473,4306946,DF,41,745488,4306961
5286,745473,4306976,DF,41,745488,4306991
5287,745473,4307006,DF,41,745488,4307021
5288,745473,4307036,DF,41,745488,4307051
5289,745473,4307066,DF,41,745488,4307081
5290,745473,4307096,SS,52,745488,4307111
5291,745473,4307126,SS,52,745488,4307141
5292,745473,4307156,DF,41,745488,4307171
5293,745473,4307186,DF,41,745488,4307201
5294,745473,4307216,SS,52,745488,4307231
5295,745473,4307246,PH,81,745488,4307261
5296,745473,4307276,PH,81,745488,4307291
5297,745473,4307306,PH,81,745488,4307321
5298,745473,4307336,PH,81,745488,4307351
5299,745473,4307366,PH,81,745488,4307381
5300,745473,4307396,PH,81,745488,4307411
5301,745473,4307426,PH,81,745488,4307441
5302,745473,4307456,PH,81,745488,4307471
5303,745473,4307486,PH,81,745488,4307501
5304,745473,4307516,SS,52,745488,4307531
5305,745473,4307546,SS,52,745488,4307561
5306,745473,4307576,SS,52,745488,4307591
5307,745473,4307606,PH,81,745488,4307621
5308,745473,4307636,PH,81,745488,4307651
5309,745473,4307666,DF,41,745488,4307681
5310,745473,4307696,PH,81,745488,4307711
5311,745473,4307726,PH,81,745488,4307741
5312,745473,4307756,PH,81,745488,4307771
5313,745473,4307786,SS,52,745488,4307801
5314,745473,4307816,PH,81,745488,4307831
5315,745473,4307846,PH,81,745488,4307861
5316,745473,4307876,SS,52,745488,4307891
5317,745473,4307906,SS,52,745488,4307921
5318,745473,4307936,PH,81,745488,4307951
5319,745473,4307966,PH,81,745488,4307981
5320,745473,4307996,SS,52,745488,4308011
5321,745473,4308026,DF,41,745488,4308041
5322,745473,4308056,DF,41,745488,4308071
5323,745473,4308086,DF,41,745488,4308101
5324,745473,4308116,SS,52,745488,4308131
5325,745473,4308146,SS,52,745488,4308161
5326,745473,4308176,DMI,23,745488,4308191
5327,745473,4308206,DLI,22,745488,4308221
5328,745473,4308236,DF,41,745488,4308251
5329,745473,4308266,SS,52,745488,4308281
5330,745473,4308296,DF,41,745488,4308311
5331,745473,4308326,SS,52,745488,4308341
5332,745473,4308356,SS,52,745488,4308371
5333,745473,4308386,DF,41,745488,4308401
5334,745473,4308416,DF,41,745488,4308431
5335,745473,4308446,SS,52,745488,4308461
5336,745473,4308476,PH,81,745488,4308491
5337,745473,4308506,PH,81,745488,4308521
5338,745473,4308536,PH,81,745488,4308551
5339,745473,4308566,PH,81,745488,4308581
5340,745473,4308596,DF,41,745488,4308611
5341,745473,4308626,DF,41,745488,4308641
5342,745473,4308656,DF,41,745488,4308671
5343,745473,4308686,SS,52,745488,4308701
5344,745473,4308716,PH,81,745488,4308731
5355,745473,4309046,NA,-9999,745488,4309061
5356,745473,4309076,DF,41,745488,4309091
5357,745473,4309106,DF,41,745488,4309121
5358,745473,4309136,DF,41,745488,4309151
5359,745473,4309166,DF,41,745488,4309181
